gw,provisional,id,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,played,recoveries,red_cards,saves,starts,tackles,threat,total_points,yellow_cards
3,False,116,0,1,20,0,12,1.9,12,0.01,0.01,0.00,2.49,1,0,3.7,False,30.8,90,0,0,0,True,5,0,0,1,0,4.0,5,0
3,False,119,0,0,7,0,1,14.5,1,0.16,0.16,0.00,0.10,0,0,2.0,False,5.8,12,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,124,0,0,-1,0,2,16.5,4,0.04,0.83,0.79,2.49,1,0,3.2,False,0.0,90,0,0,0,True,2,0,0,1,0,19.0,1,1
3,False,127,0,0,13,0,2,26.4,9,0.05,0.14,0.09,2.49,1,0,7.2,False,15.2,90,0,0,0,True,4,0,0,1,3,30.0,2,0
3,False,129,0,0,18,0,1,14.8,3,0.04,0.21,0.17,2.49,1,0,4.4,False,11.4,90,0,0,0,True,2,0,0,1,0,18.0,2,0
3,False,136,0,0,3,0,0,0.3,0,0.00,0.00,0.00,0.00,0,0,0.2,False,0.0,3,0,0,0,True,0,0,0,0,0,2.0,1,0
3,False,138,0,0,9,0,3,5.3,8,0.02,0.45,0.43,2.49,1,0,3.9,False,9.6,90,0,0,0,True,4,0,0,1,1,24.0,2,0
3,False,142,0,0,9,0,3,15.0,3,0.05,0.12,0.07,2.05,2,0,4.1,False,12.6,90,0,0,0,True,6,0,0,1,0,13.0,1,0
3,False,144,0,0,4,0,0,3.4,2,0.01,0.05,0.04,0.14,0,0,0.7,False,3.0,30,0,0,0,True,2,0,0,0,2,1.0,1,0
3,False,145,0,0,16,0,14,22.8,17,0.04,0.04,0.00,2.05,2,0,6.3,False,39.8,90,0,0,0,True,3,0,0,1,3,0.0,3,0
3,False,148,1,0,5,0,4,11.2,6,0.02,0.02,0.00,1.91,2,0,4.8,False,34.8,59,0,0,0,True,2,0,0,1,2,2.0,3,0
3,False,151,0,0,-3,0,1,1.8,1,0.01,0.01,0.00,2.05,2,0,0.8,False,2.2,90,0,0,0,True,1,0,0,1,0,4.0,1,0
3,False,153,0,0,14,0,9,13.3,13,0.04,0.04,0.00,3.14,2,0,4.7,False,31.4,90,0,0,0,True,8,0,0,1,4,2.0,3,0
3,False,154,0,0,11,0,0,15.8,3,0.04,0.15,0.11,2.05,2,0,5.5,False,7.0,90,0,0,0,True,3,0,0,1,0,32.0,1,1
3,False,155,0,0,17,1,1,18.9,3,0.12,0.25,0.13,1.00,0,0,4.7,False,10.2,75,0,0,0,True,1,0,0,1,1,18.0,3,0
3,False,156,0,0,10,0,2,23.8,7,0.03,0.06,0.03,2.05,2,0,4.4,False,6.2,80,0,0,0,True,4,0,0,1,1,14.0,2,0
3,False,157,0,0,5,0,0,0.4,0,0.00,0.04,0.04,0.00,0,0,2.1,False,3.2,9,0,0,0,True,0,0,0,0,0,17.0,1,0
3,False,160,0,0,4,0,0,1.6,0,0.00,0.00,0.00,0.35,0,0,0.3,False,1.0,15,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,161,0,0,7,0,2,1.5,6,0.01,0.01,0.00,1.91,2,0,0.7,False,5.8,59,0,0,0,True,3,0,0,1,1,0.0,1,0
3,False,162,0,0,4,0,4,0.6,4,0.01,0.01,0.00,0.09,1,0,1.4,False,7.2,6,0,0,0,True,0,0,0,0,0,6.0,1,0
3,False,165,0,0,8,0,0,28.8,1,0.05,0.07,0.02,2.05,2,0,3.7,False,0.0,90,0,0,0,True,1,0,0,1,0,9.0,1,1
3,False,166,0,0,10,1,0,17.5,2,0.44,0.68,0.24,0.22,0,0,3.9,False,1.2,84,0,0,0,True,2,0,0,1,0,20.0,2,0
3,False,167,0,0,6,1,2,20.8,5,0.06,0.12,0.06,0.89,0,0,2.8,False,2.4,73,0,0,0,True,3,0,0,1,0,5.0,2,0
3,False,173,0,0,19,0,11,20.8,12,0.17,0.39,0.22,2.12,1,0,6.5,False,20.6,90,0,0,0,True,3,0,0,1,1,24.0,4,0
3,False,175,0,0,5,0,8,5.2,11,0.06,0.06,0.00,2.12,1,0,2.4,False,16.8,90,0,0,0,True,4,0,0,1,3,2.0,3,1
3,False,176,0,0,10,0,5,14.9,7,0.08,0.08,0.00,2.12,1,0,3.7,False,21.8,84,0,0,0,True,3,0,0,1,2,0.0,2,0
3,False,182,0,0,4,0,2,1.3,3,0.34,0.34,0.00,2.12,1,0,1.2,False,4.4,90,0,0,0,True,6,0,0,1,1,6.0,2,0
3,False,183,0,0,9,0,2,28.5,5,0.09,0.38,0.29,1.17,1,0,7.6,False,14.4,62,0,0,0,True,2,0,0,1,1,33.0,2,0
3,False,184,0,0,8,0,3,2.3,8,0.00,0.04,0.04,2.12,1,0,2.2,False,18.6,90,0,0,0,True,0,0,0,1,5,1.0,2,0
3,False,186,0,0,4,0,2,0.8,5,0.00,0.00,0.00,1.17,1,0,0.1,False,0.0,70,0,0,0,True,3,0,0,1,0,2.0,2,0
3,False,190,0,0,9,0,0,24.8,1,0.03,0.13,0.10,0.95,0,0,5.4,False,8.2,27,0,0,0,True,1,0,0,0,0,21.0,1,0
3,False,194,0,0,6,0,1,0.3,3,0.00,0.00,0.00,0.95,0,0,0.5,False,2.2,19,0,0,0,True,2,0,0,0,0,2.0,1,0
3,False,195,0,0,3,0,0,10.0,0,0.00,0.30,0.30,0.95,0,0,5.0,False,5.0,19,0,0,0,True,0,0,0,0,0,35.0,1,0
3,False,198,0,0,19,0,1,0.0,0,0.00,0.00,0.00,3.14,2,0,3.8,False,38.4,90,0,0,0,True,7,0,5,1,0,0.0,2,0
3,False,200,0,0,3,0,9,1.3,11,0.01,0.01,0.00,2.05,2,0,2.9,False,26.0,90,0,0,0,True,2,0,0,1,2,2.0,2,1
3,False,201,0,0,5,0,0,0.8,1,0.00,0.03,0.03,0.26,0,0,0.7,False,2.4,31,0,0,0,True,0,0,0,0,1,4.0,1,0
3,False,202,0,0,8,0,8,0.5,9,0.00,0.04,0.04,3.14,2,0,3.6,False,28.8,90,0,0,0,True,4,0,0,1,1,7.0,1,0
3,False,203,0,0,4,0,7,1.9,9,0.00,0.00,0.00,3.14,2,0,1.5,False,13.0,90,0,0,0,True,2,0,0,1,2,0.0,1,0
3,False,204,0,2,31,0,4,10.7,6,0.01,0.67,0.66,2.57,2,2,13.6,True,78.0,73,0,0,0,True,2,0,0,1,2,47.0,15,0
3,False,207,0,0,4,0,0,0.3,1,0.00,0.00,0.00,0.13,0,0,0.1,False,1.0,1,0,0,0,True,1,0,0,0,1,0.0,1,0
3,False,209,0,0,3,0,3,22.9,8,0.04,0.09,0.05,0.37,1,0,3.9,False,6.6,65,0,0,0,True,4,0,0,1,1,9.0,1,1
3,False,210,0,0,10,0,7,2.8,8,0.01,0.01,0.00,3.14,2,0,2.0,False,14.8,90,0,0,0,True,0,0,0,1,1,2.0,2,0
3,False,211,1,0,25,0,1,42.6,5,0.30,0.55,0.25,3.01,2,0,5.7,False,8.0,88,0,0,0,True,3,0,0,1,1,6.0,5,0
3,False,212,0,0,3,0,2,0.3,3,0.00,0.00,0.00,0.57,0,0,0.3,False,2.4,16,0,0,0,True,1,0,0,0,0,0.0,1,0
3,False,214,1,0,21,0,0,23.2,4,0.01,0.01,0.00,3.01,2,0,4.9,False,19.6,88,0,0,0,True,4,0,0,1,0,6.0,5,0
3,False,222,0,0,4,0,1,0.8,4,0.00,0.00,0.00,1.54,0,0,0.3,False,2.4,45,0,0,0,True,3,0,0,0,0,0.0,1,0
3,False,224,1,0,16,0,0,10.7,2,0.00,0.14,0.14,1.60,2,0,5.1,False,21.2,45,0,0,0,True,1,0,0,1,1,19.0,4,0
3,False,226,0,0,6,0,0,0.0,0,0.00,0.00,0.00,0.69,2,0,0.9,False,9.2,90,0,0,0,True,12,0,1,1,0,0.0,1,0
3,False,229,0,0,11,0,9,1.0,12,0.01,0.03,0.02,0.69,2,0,3.1,False,24.4,90,0,0,0,True,3,0,0,1,3,6.0,3,0
3,False,230,0,0,10,0,10,0.6,11,0.00,0.08,0.08,0.69,2,0,7.6,False,41.6,90,0,0,0,True,4,0,0,1,1,34.0,3,0
3,False,233,0,0,8,0,3,2.5,6,0.01,0.01,0.00,0.69,2,0,1.5,False,12.8,90,0,0,0,True,4,0,0,1,3,0.0,1,0
3,False,236,0,0,20,0,2,30.0,11,0.07,0.34,0.27,0.69,2,0,8.7,False,24.0,90,0,0,0,True,5,0,0,1,4,33.0,2,0
3,False,237,0,0,12,1,1,17.9,5,0.04,0.06,0.02,1.35,0,0,3.5,False,7.0,86,0,0,0,True,2,0,0,1,2,10.0,3,0
3,False,238,0,0,8,0,0,12.3,1,0.13,0.15,0.02,0.31,1,0,2.8,False,6.0,24,0,0,0,True,0,0,0,0,1,10.0,1,0
3,False,239,0,0,19,0,2,31.1,8,0.08,0.08,0.00,0.40,1,0,4.1,False,9.6,76,0,0,0,True,5,0,0,1,1,0.0,2,0
3,False,242,0,3,35,0,1,34.4,4,0.07,0.11,0.04,0.69,2,1,10.4,False,44.2,90,0,0,0,True,3,0,0,1,0,25.0,10,0
3,False,244,0,0,5,0,3,6.7,5,0.03,0.12,0.09,0.69,2,0,2.1,False,5.2,90,0,0,0,True,1,0,0,1,1,9.0,1,1
3,False,246,0,0,10,0,2,16.8,6,0.13,0.13,0.00,0.40,1,0,2.1,False,4.4,74,0,0,0,True,4,0,0,1,0,0.0,1,1
3,False,247,1,0,14,0,0,25.5,1,0.09,0.13,0.04,0.29,1,0,5.6,False,20.6,15,0,0,0,True,0,0,0,0,1,10.0,4,0
3,False,249,0,0,7,0,0,15.0,4,0.02,0.40,0.38,0.69,2,0,3.9,False,0.2,90,0,0,0,True,4,0,0,1,0,24.0,2,0
3,False,250,0,0,8,0,0,0.0,0,0.00,0.00,0.00,1.97,3,0,1.9,False,18.8,90,0,0,0,True,8,0,2,1,0,0.0,1,0
3,False,253,0,0,8,0,5,22.9,7,0.06,0.06,0.00,1.97,3,0,5.3,False,24.4,90,0,0,0,True,7,0,0,1,2,6.0,1,0
3,False,254,0,0,7,0,3,24.8,5,0.10,0.18,0.08,1.97,3,0,4.8,False,14.6,78,0,0,0,True,5,0,0,1,2,9.0,1,0
3,False,257,0,0,2,0,1,6.4,2,0.04,0.04,0.00,1.97,3,0,2.0,False,13.8,90,0,0,0,True,2,0,0,1,1,0.0,1,0
3,False,258,0,0,-1,0,5,24.1,7,0.19,0.77,0.58,1.97,3,0,7.5,False,20.6,90,0,0,0,True,5,0,0,1,2,30.0,1,0
3,False,259,0,0,10,0,9,10.8,11,0.01,0.01,0.00,0.69,2,0,3.8,False,27.2,90,0,0,0,True,2,0,0,1,2,0.0,3,0
3,False,260,0,0,0,0,0,20.3,1,0.00,0.00,0.00,1.32,0,0,2.4,False,1.4,17,0,0,0,True,1,0,0,0,0,2.0,0,1
3,False,261,0,0,15,0,0,23.7,4,0.26,0.30,0.04,1.97,3,0,4.2,False,7.6,82,0,0,0,True,3,0,0,1,1,11.0,2,0
3,False,262,0,0,3,0,0,0.5,0,0.00,0.00,0.00,0.00,0,0,0.3,False,0.2,11,0,0,0,True,0,0,0,0,0,2.0,1,0
3,False,264,0,0,17,0,0,58.8,4,0.65,0.97,0.32,1.97,3,0,12.3,False,11.2,78,0,0,0,True,4,0,0,1,0,53.0,2,0
3,False,265,0,0,9,0,0,2.9,2,0.10,0.10,0.00,0.84,1,0,0.6,False,3.2,29,0,0,0,True,2,0,0,0,0,0.0,1,0
3,False,267,0,0,13,0,1,14.2,4,0.02,0.02,0.00,0.69,2,0,2.5,False,10.4,90,0,0,0,True,2,0,0,1,1,0.0,2,0
3,False,268,0,3,38,0,1,26.0,7,0.27,0.58,0.31,1.97,3,1,10.5,False,44.6,90,0,0,0,True,5,0,0,1,1,34.0,10,0
3,False,269,0,0,3,0,1,14.8,1,0.32,0.40,0.08,0.00,0,0,2.1,False,2.0,11,0,0,0,True,1,0,0,0,0,4.0,1,0
3,False,271,0,0,5,0,0,10.1,0,0.00,0.38,0.38,0.00,0,0,4.0,False,3.2,7,0,0,0,True,0,0,0,0,0,27.0,1,0
3,False,277,0,0,18,1,4,0.1,7,0.00,0.00,0.00,1.93,0,0,1.6,False,15.4,90,0,0,0,True,1,0,0,1,3,0.0,6,0
3,False,279,0,0,17,1,5,0.7,6,0.00,0.00,0.00,1.93,0,0,1.2,False,11.0,90,0,0,0,True,1,0,0,1,1,0.0,5,1
3,False,280,0,0,19,1,0,4.6,0,0.01,0.01,0.00,1.81,0,0,0.6,False,1.4,63,0,0,0,True,0,0,0,1,0,0.0,6,0
3,False,282,0,2,30,1,3,26.4,4,0.04,0.04,0.00,1.93,0,0,4.1,False,14.8,90,0,0,0,True,5,0,0,1,1,0.0,8,0
3,False,286,0,0,15,1,8,12.4,12,0.01,0.04,0.03,1.93,0,0,4.5,False,22.8,81,0,0,0,True,1,0,0,1,3,10.0,5,0
3,False,290,0,0,10,1,3,12.3,6,0.01,0.05,0.04,1.93,0,0,3.1,False,10.6,90,0,0,0,True,2,0,0,1,1,8.0,3,0
3,False,295,0,0,2,1,1,11.3,3,0.05,0.43,0.38,1.93,0,0,2.9,False,2.6,90,0,0,0,True,0,0,0,1,2,15.0,2,0
3,False,304,0,0,5,0,8,4.4,11,0.01,0.01,0.00,0.69,2,0,3.2,False,23.8,90,0,0,0,True,3,0,0,1,3,4.0,3,0
3,False,305,0,0,4,0,4,21.5,6,0.12,0.23,0.11,0.69,2,0,5.8,False,17.4,90,0,0,0,True,3,0,0,1,2,19.0,1,0
3,False,306,0,0,6,0,6,12.3,7,0.04,0.04,0.00,0.69,2,0,3.1,False,15.0,90,0,0,0,True,3,0,0,1,1,4.0,1,0
3,False,313,0,0,3,0,1,11.7,2,0.02,0.07,0.05,0.06,0,0,1.9,False,3.4,24,0,0,0,True,1,0,0,0,0,4.0,1,0
3,False,315,0,0,14,0,2,32.9,6,0.15,0.18,0.03,0.69,2,0,4.7,False,10.2,78,0,0,0,True,2,0,0,1,2,4.0,2,0
3,False,316,0,0,8,0,1,0.0,3,0.00,0.22,0.22,0.62,2,0,1.1,False,3.2,65,0,0,0,True,1,0,0,1,1,8.0,2,0
3,False,323,0,0,5,0,0,0.5,1,0.00,0.05,0.05,0.00,0,0,1.1,False,3.2,11,0,0,0,True,1,0,0,0,0,7.0,1,0
3,False,327,0,0,1,0,2,0.0,4,0.00,0.00,0.00,1.95,1,0,0.6,False,6.2,29,0,0,0,True,0,0,0,0,2,0.0,1,0
3,False,328,0,0,3,0,0,0.1,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.2,1,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,330,0,3,30,1,2,1.7,2,0.02,0.92,0.90,0.24,0,1,7.0,True,35.4,60,0,0,0,True,0,0,0,1,0,33.0,14,1
3,False,331,0,0,9,0,2,1.2,5,0.00,0.00,0.00,2.19,1,0,1.6,False,12.6,90,0,0,0,True,9,0,0,1,3,2.0,2,0
3,False,332,0,0,9,0,7,1.5,10,0.00,0.14,0.14,2.19,1,0,3.9,False,16.8,90,0,0,0,True,4,0,0,1,3,21.0,4,0
3,False,334,0,0,10,0,12,0.8,13,0.01,0.01,0.00,2.19,1,0,3.2,False,29.2,90,0,0,0,True,2,0,0,1,1,2.0,4,0
3,False,335,0,0,7,0,2,16.5,6,0.10,0.42,0.32,2.19,1,0,5.1,False,15.4,90,0,0,0,True,2,0,0,1,2,19.0,2,0
3,False,336,0,0,9,1,0,0.6,0,0.01,0.01,0.00,0.24,0,0,0.4,False,1.4,61,0,0,0,True,0,0,0,1,0,2.0,3,0
3,False,337,0,0,5,0,0,1.0,0,0.00,0.00,0.00,1.95,1,0,0.1,False,0.0,28,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,338,0,0,13,0,6,1.3,11,0.01,0.01,0.00,2.19,1,0,2.5,False,23.6,90,0,0,0,True,1,0,0,1,4,0.0,2,0
3,False,345,1,0,18,0,3,12.2,8,0.01,0.54,0.53,0.87,1,0,4.6,False,20.8,72,0,0,0,True,3,0,0,1,2,13.0,5,0
3,False,346,0,0,0,0,1,11.3,3,0.06,0.62,0.56,0.87,1,0,3.7,False,4.4,72,0,0,0,True,2,0,0,1,0,21.0,1,1
3,False,347,0,0,2,0,0,1.8,0,0.14,0.31,0.17,1.32,0,0,0.9,False,0.0,17,0,0,0,True,0,0,0,0,0,9.0,1,0
3,False,350,0,1,35,1,2,0.0,0,0.00,0.00,0.00,0.75,0,0,3.0,False,30.4,90,0,0,0,True,14,0,5,1,0,0.0,8,0
3,False,356,0,0,32,1,4,1.8,7,0.02,0.02,0.00,0.75,0,0,2.5,False,23.2,90,0,0,0,True,4,0,0,1,3,0.0,6,0
3,False,358,0,0,23,1,3,11.3,5,0.03,0.03,0.00,0.75,0,0,2.5,False,13.8,90,0,0,0,True,1,0,0,1,2,0.0,5,1
3,False,362,0,0,28,1,6,12.5,9,0.03,0.03,0.00,0.75,0,0,3.7,False,22.8,90,0,0,0,True,3,0,0,1,3,2.0,5,1
3,False,366,0,0,14,1,0,34.0,4,0.05,0.23,0.18,0.65,0,0,6.3,False,6.6,90,0,0,0,True,4,0,0,1,0,22.0,3,0
3,False,367,2,2,43,1,2,42.7,10,0.40,0.46,0.06,0.75,0,0,10.5,True,49.6,90,0,0,0,True,5,0,0,1,3,13.0,11,0
3,False,368,0,0,20,1,3,29.9,9,0.08,0.24,0.16,0.75,0,0,7.0,False,19.4,90,0,0,0,True,6,0,0,1,0,21.0,3,0
3,False,371,0,0,2,0,1,1.7,2,0.00,0.00,0.00,0.17,0,0,0.4,False,2.2,26,0,0,0,True,1,0,0,0,0,0.0,1,0
3,False,372,0,0,14,1,3,12.8,11,0.02,0.10,0.08,0.60,0,0,4.7,False,16.6,83,0,0,0,True,5,0,0,1,3,18.0,2,1
3,False,375,0,0,3,0,0,0.1,0,0.00,0.00,0.00,0.15,0,0,0.0,False,0.2,6,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,377,0,0,9,1,0,4.3,4,0.02,0.02,0.00,0.58,0,0,1.1,False,0.8,63,0,0,0,True,4,0,0,1,0,6.0,3,0
3,False,379,0,3,61,1,1,6.4,3,0.05,0.26,0.21,0.58,0,2,10.7,True,67.0,63,0,0,0,True,2,0,0,1,0,34.0,13,0
3,False,381,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.10,0,0,0.0,False,0.0,1,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,384,0,0,29,1,1,0.0,0,0.00,0.00,0.00,1.37,0,0,2.7,False,26.8,90,0,0,0,True,2,0,3,1,0,0.0,7,0
3,False,385,0,0,18,0,2,0.0,0,0.00,0.00,0.00,2.19,1,0,3.5,False,34.8,90,0,0,0,True,11,0,4,1,0,0.0,3,0
3,False,388,0,2,31,1,9,9.6,9,0.02,0.02,0.00,1.37,0,0,4.0,False,28.8,90,0,0,0,True,6,0,0,1,0,2.0,8,0
3,False,390,0,0,25,1,3,6.6,3,0.03,0.03,0.00,1.37,0,0,2.7,False,20.6,90,0,0,0,True,0,0,0,1,0,0.0,6,0
3,False,391,0,2,31,1,4,6.9,8,0.02,0.03,0.01,1.37,0,0,3.3,False,18.8,90,0,0,0,True,7,0,0,1,4,7.0,8,0
3,False,393,0,0,22,1,4,3.9,6,0.02,0.02,0.00,1.37,0,0,1.8,False,13.6,90,0,0,0,True,4,0,0,1,2,0.0,5,1
3,False,397,1,0,26,1,0,45.9,4,0.34,0.39,0.05,1.37,0,0,8.0,False,22.6,90,0,0,0,True,3,0,0,1,1,11.0,6,0
3,False,398,0,0,3,0,0,14.8,1,0.01,0.63,0.62,0.50,0,0,2.6,False,4.4,24,0,0,0,True,1,0,0,0,0,7.0,1,0
3,False,399,0,0,23,1,0,52.2,3,0.30,0.51,0.21,0.86,0,0,8.4,False,7.4,65,0,0,0,True,3,0,0,1,0,24.0,3,0
3,False,401,0,0,6,1,0,2.4,0,0.01,0.18,0.17,0.88,0,0,1.0,False,0.0,83,0,0,0,True,0,0,0,1,0,10.0,2,0
3,False,403,0,0,15,1,0,17.3,0,0.27,0.29,0.02,0.49,0,0,3.9,False,6.2,60,0,0,0,True,0,0,0,1,0,15.0,3,0
3,False,405,0,0,11,0,1,12.4,7,0.01,0.01,0.00,1.33,2,0,2.1,False,6.2,76,0,0,0,True,6,0,0,1,0,2.0,2,0
3,False,411,0,3,40,1,5,13.6,7,0.48,1.54,1.06,1.37,0,1,12.5,True,48.8,90,0,0,0,True,2,0,0,1,0,63.0,9,0
3,False,412,0,0,13,0,1,0.0,0,0.00,0.00,0.00,1.01,2,0,3.2,False,31.8,90,0,0,0,True,14,0,4,1,0,0.0,2,0
3,False,415,0,0,3,0,1,1.3,3,0.01,0.01,0.00,0.36,2,0,0.8,False,4.2,20,0,0,0,True,1,0,0,0,1,2.0,1,0
3,False,417,0,0,8,0,2,22.7,4,0.01,0.02,0.01,0.92,1,0,3.4,False,4.8,83,0,0,0,True,3,0,0,1,2,6.0,1,1
3,False,418,0,0,1,0,12,1.3,12,0.01,0.01,0.00,1.01,2,0,3.0,False,26.8,90,0,0,0,True,2,0,0,1,0,2.0,2,1
3,False,419,0,0,7,0,10,0.3,10,0.00,0.00,0.00,1.01,2,0,2.9,False,29.0,90,0,0,0,True,2,0,0,1,0,0.0,3,0
3,False,420,0,0,1,0,1,0.6,3,0.01,0.01,0.00,0.09,1,0,0.9,False,6.0,6,0,0,0,True,0,0,0,0,2,2.0,1,0
3,False,422,0,0,-1,0,0,0.5,1,0.01,0.01,0.00,0.07,1,0,0.5,False,2.2,1,0,0,0,True,0,0,0,0,1,2.0,1,0
3,False,423,1,0,22,0,7,24.8,8,0.23,0.25,0.02,0.94,1,0,7.0,False,42.4,90,0,0,0,True,1,0,0,1,1,3.0,4,1
3,False,426,0,0,11,0,0,33.6,2,0.06,0.21,0.15,1.01,2,0,5.1,False,3.4,90,0,0,0,True,2,0,0,1,0,14.0,2,0
3,False,427,0,1,29,0,4,13.7,8,0.03,0.08,0.05,1.01,2,1,7.2,False,39.8,90,0,0,0,True,4,0,0,1,0,18.0,8,0
3,False,428,0,0,10,1,0,6.2,3,0.05,0.17,0.12,0.65,0,0,1.9,False,2.8,69,0,0,0,True,1,0,0,1,2,10.0,3,0
3,False,429,0,0,11,1,0,12.5,4,0.06,0.06,0.00,0.65,0,0,2.4,False,3.8,69,0,0,0,True,4,0,0,1,0,8.0,3,0
3,False,432,1,2,32,0,3,24.5,15,0.07,0.07,0.00,0.92,1,0,5.9,False,34.2,83,0,0,0,True,10,0,0,1,2,0.0,9,0
3,False,439,0,0,28,0,0,0.2,0,0.00,0.29,0.29,0.36,2,1,5.2,False,31.2,20,0,0,0,True,0,0,0,0,0,21.0,5,0
3,False,445,0,0,0,0,3,12.3,3,0.05,0.05,0.00,1.37,2,0,2.2,False,7.6,90,1,0,0,True,3,0,0,1,0,2.0,-1,0
3,False,447,0,0,3,0,8,0.9,9,0.16,0.16,0.00,1.37,2,0,3.1,False,26.0,90,0,0,0,True,3,0,0,1,1,4.0,1,0
3,False,449,1,0,20,0,5,13.4,6,0.01,0.02,0.01,1.35,2,0,4.4,False,28.0,89,0,0,0,True,13,0,0,1,1,3.0,4,0
3,False,450,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.02,0,0,0.0,False,0.2,1,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,453,1,2,37,0,2,2.8,6,0.03,0.14,0.11,1.37,2,1,5.9,True,33.0,90,0,0,0,True,4,0,0,1,0,23.0,12,0
3,False,454,0,0,8,0,1,31.8,4,0.23,0.23,0.00,1.33,2,0,4.4,False,8.4,76,0,0,0,True,1,0,0,1,2,4.0,1,1
3,False,455,0,0,22,1,4,8.0,12,0.01,0.01,0.00,0.92,0,0,3.1,False,22.8,90,0,0,0,True,4,0,0,1,4,0.0,5,0
3,False,456,0,0,22,0,0,0.8,4,0.02,0.13,0.11,0.04,0,1,5.0,False,32.4,27,0,0,0,True,4,0,0,0,0,17.0,6,0
3,False,457,0,0,5,0,0,0.3,1,0.00,0.00,0.00,0.04,0,0,0.1,False,0.2,13,0,0,0,True,1,0,0,0,0,0.0,1,0
3,False,459,0,0,11,0,1,1.1,4,0.02,0.02,0.00,1.33,2,0,0.6,False,3.2,62,0,0,0,True,3,0,0,1,0,2.0,2,0
3,False,460,0,0,6,0,1,2.2,3,0.01,0.37,0.36,1.33,2,0,1.9,False,6.0,62,0,0,0,True,1,0,0,1,1,11.0,2,0
3,False,462,0,0,3,0,1,0.5,2,0.00,0.00,0.00,0.04,0,0,0.3,False,2.0,13,0,0,0,True,1,0,0,0,0,0.0,1,0
3,False,464,0,0,7,0,0,7.3,3,0.03,0.03,0.00,1.37,2,0,0.7,False,0.0,90,0,0,0,True,3,0,0,1,0,0.0,1,1
3,False,467,0,0,21,1,1,0.0,0,0.00,0.00,0.00,1.06,0,0,0.2,False,2.4,90,0,0,0,True,11,0,0,1,0,0.0,6,0
3,False,469,0,1,28,1,3,10.9,6,0.07,0.07,0.00,1.06,0,0,2.6,False,11.4,90,0,0,0,True,8,0,0,1,3,4.0,7,0
3,False,471,0,0,27,1,9,0.8,11,0.01,0.01,0.00,1.06,0,0,3.1,False,28.6,90,0,0,0,True,3,0,0,1,2,2.0,7,1
3,False,472,0,0,25,1,6,1.2,10,0.00,0.17,0.17,1.06,0,0,2.9,False,17.8,89,0,0,0,True,4,0,0,1,4,10.0,8,0
3,False,473,0,0,8,0,2,0.5,7,0.00,0.00,0.00,0.81,0,0,1.4,False,13.0,58,0,0,0,True,4,0,0,1,5,0.0,1,0
3,False,474,0,0,24,1,10,0.7,12,0.01,0.04,0.03,1.06,0,0,2.2,False,20.0,90,0,0,0,True,2,0,0,1,2,1.0,8,0
3,False,480,0,0,3,1,0,3.0,7,0.01,0.49,0.48,1.06,0,0,2.2,False,5.6,90,0,0,0,True,5,0,0,1,2,13.0,3,0
3,False,481,0,0,23,1,4,28.1,11,0.17,0.19,0.02,1.37,0,0,6.0,False,26.6,90,0,0,0,True,6,0,0,1,1,5.0,3,0
3,False,483,0,0,5,0,0,0.3,5,0.00,0.00,0.00,0.81,0,0,0.1,False,0.4,58,0,0,0,True,4,0,0,1,1,0.0,1,0
3,False,486,0,0,22,1,0,59.5,7,0.22,0.35,0.13,1.06,0,0,8.4,False,14.2,90,0,0,0,True,4,0,0,1,3,10.0,2,1
3,False,490,0,0,3,0,0,0.1,0,0.00,0.00,0.00,0.18,0,0,0.0,False,0.2,16,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,491,0,0,3,0,0,0.4,1,0.00,0.00,0.00,0.26,0,0,0.2,False,1.2,31,0,0,0,True,0,0,0,0,1,0.0,1,0
3,False,492,0,0,6,0,2,10.3,5,0.00,0.31,0.31,1.17,1,0,1.7,False,3.6,70,0,0,0,True,3,0,0,1,0,3.0,2,0
3,False,496,0,0,24,1,2,10.0,0,0.00,0.00,0.00,0.92,0,0,2.0,False,10.4,90,0,0,0,True,8,0,1,1,0,0.0,6,0
3,False,499,0,1,28,1,3,35.8,4,0.06,0.09,0.03,0.92,0,0,5.5,False,13.2,90,0,0,0,True,3,0,0,1,1,6.0,7,0
3,False,501,0,0,9,0,7,10.9,8,0.08,0.08,0.00,1.21,1,0,3.2,False,20.8,90,0,0,0,True,3,0,0,1,1,0.0,2,0
3,False,502,0,0,3,0,1,0.3,1,0.00,0.00,0.00,0.43,0,0,0.6,False,6.0,29,0,0,0,True,1,0,0,0,0,0.0,1,0
